year,species,length_wet_cm,weight_wet_grams,weight_froz_grams,length_frozen_cm,,,,,,,,,,,,,,,,,
2001,Chum,nd,nd,24,133,,,,,,,,,,,,,,,,,
2001,Chum,nd,nd,30,141,,,,,,,,,,,,,,,,,
2001,Chum,nd,nd,20,121,,,,,,,,,,,,,,,,,
2001,Chum,nd,nd,21,127,,,,,,,,,,,,,,,,,
2001,Chum,nd,nd,11,103,,,,,,,,,,,,,,,,,
2001,Chum,nd,nd,20,127,,,,,,,,,,,,,,,,,
2001,Chum,nd,nd,34,141,,,,,,,,,,,,,,,,,
2001,Chum,nd,nd,19,124,,,,,,,,,,,,,,,,,
2001,Chum,nd,nd,20,117,,,,,,,,,,,,,,,,,
2001,Chum,nd,nd,22,127,,,,,,,,,,,,,,,,,
2001,Chum,nd,nd,18,120,,,,,,,,,,,,,,,,,
2001,Chum,nd,nd,23,122,,,,,,,,,,,,,,,,,
2001,Chum,nd,nd,28,140,,,,,,,,,,,,,,,,,
2001,Chum,nd,nd,17,122,,,,,,,,,,,,,,,,,
2001,Chum,nd,nd,23,131,,,,,,,,,,,,,,,,,
2001,Chum,nd,nd,24,130,,,,,,,,,,,,,,,,,
2001,Chum,nd,nd,19,126,,,,,,,,,,,,,,,,,
2001,Chum,nd,nd,26,135,,,,,,,,,,,,,,,,,
2001,Chum,nd,nd,23,130,,,,,,,,,,,,,,,,,
2001,Chum,nd,nd,20,125,,,,,,,,,,,,,,,,,
2001,Chum,nd,nd,15,112,,,,,,,,,,,,,,,,,
2001,Chum,nd,nd,43,157,,,,,,,,,,,,,,,,,
2001,Chum,nd,nd,15,112,,,,,,,,,,,,,,,,,
2001,Chum,nd,nd,17,119,,,,,,,,,,,,,,,,,
2001,Chum,nd,nd,18,122,,,,,,,,,,,,,,,,,
2001,Chum,nd,nd,17,120,,,,,,,,,,,,,,,,,
2001,Chum,nd,nd,20,122,,,,,,,,,,,,,,,,,
2001,Chum,nd,nd,27,140,,,,,,,,,,,,,,,,,
2001,Chum,nd,nd,16,116,,,,,,,,,,,,,,,,,
2001,Chum,nd,nd,18,121,,,,,,,,,,,,,,,,,
2001,Chum,nd,nd,15,111,,,,,,,,,,,,,,,,,
2001,Chum,nd,nd,13,111,,,,,,,,,,,,,,,,,
2001,Chum,nd,nd,18,120,,,,,,,,,,,,,,,,,
2001,Chum,nd,nd,27,130,,,,,,,,,,,,,,,,,
2001,Chum,nd,nd,17,nd,,,,,,,,,,,,,,,,,
2001,Chum,nd,nd,17,115,,,,,,,,,,,,,,,,,
2001,Chum,nd,nd,15,116,,,,,,,,,,,,,,,,,
2001,Chum,nd,nd,21,123,,,,,,,,,,,,,,,,,
2001,Chum,nd,nd,15,113,,,,,,,,,,,,,,,,,
2001,Chum,nd,nd,15,114,,,,,,,,,,,,,,,,,
2001,Chum,nd,nd,22,127,,,,,,,,,,,,,,,,,
2001,Coho,252,199,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,255,204,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,242,190,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,225,140,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,248,175,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,182,78,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,210,122,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,218,108,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,165,53,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,256,206,nd,nd,,,,,,,,,,,,,,,,,
2001,Pink,557,2309,nd,nd,,,,,,,,,,,,,,,,,
2001,Pink,465,1160,nd,nd,,,,,,,,,,,,,,,,,
2001,Pink,492,1391,nd,nd,,,,,,,,,,,,,,,,,
2001,Pink,510,1494,nd,nd,,,,,,,,,,,,,,,,,
2001,Pink,486,1432,nd,nd,,,,,,,,,,,,,,,,,
2001,Pink,495,1476,nd,nd,,,,,,,,,,,,,,,,,
2001,Pink,490,1369,nd,nd,,,,,,,,,,,,,,,,,
2001,Pink,495,1515,nd,nd,,,,,,,,,,,,,,,,,
2001,Pink,515,1900,nd,nd,,,,,,,,,,,,,,,,,
2001,Pink,491,1533,nd,nd,,,,,,,,,,,,,,,,,
2001,Pink,126,21,20,122,,,,,,,,,,,,,,,,,
2001,Pink,136,24,23,131,,,,,,,,,,,,,,,,,
2001,Pink,128,20,19,127,,,,,,,,,,,,,,,,,
2001,Pink,139,26,26,137,,,,,,,,,,,,,,,,,
2001,Pink,103,18,9,104,,,,,,,,,,,,,,,,,
2001,Pink,132,22,21,130,,,,,,,,,,,,,,,,,
2001,Pink,136,27,25,137,,,,,,,,,,,,,,,,,
2001,Pink,102,8,9,101,,,,,,,,,,,,,,,,,
2001,Pink,125,19,18,123,,,,,,,,,,,,,,,,,
2001,Pink,139,29,26,135,,,,,,,,,,,,,,,,,
2001,Pink,108,12,12,106,,,,,,,,,,,,,,,,,
2001,Pink,126,20,19,126,,,,,,,,,,,,,,,,,
2001,Pink,115,15,14,115,,,,,,,,,,,,,,,,,
2001,Pink,114,14,13,114,,,,,,,,,,,,,,,,,
2001,Pink,114,14,13,111,,,,,,,,,,,,,,,,,
2001,Pink,125,20,18,121,,,,,,,,,,,,,,,,,
2001,Pink,104,12,10,104,,,,,,,,,,,,,,,,,
2001,Pink,99,11,9,96,,,,,,,,,,,,,,,,,
2001,Pink,98,7,8,98,,,,,,,,,,,,,,,,,
2001,Pink,121,19,17,120,,,,,,,,,,,,,,,,,
2001,Pink,120,15,16,118,,,,,,,,,,,,,,,,,
2001,Pink,111,16,14,111,,,,,,,,,,,,,,,,,
2001,Pink,126,18,19,125,,,,,,,,,,,,,,,,,
2001,Pink,143,30,28,140,,,,,,,,,,,,,,,,,
2001,Pink,138,28,26,135,,,,,,,,,,,,,,,,,
2001,Pink,130,20,20,129,,,,,,,,,,,,,,,,,
2001,Pink,127,20,19,127,,,,,,,,,,,,,,,,,
2001,Pink,123,18,18,122,,,,,,,,,,,,,,,,,
2001,Pink,123,18,18,123,,,,,,,,,,,,,,,,,
2001,Pink,132,21,22,135,,,,,,,,,,,,,,,,,
2001,Sockeye,145,32,nd,nd,,,,,,,,,,,,,,,,,
2001,Sockeye,182,64,nd,nd,,,,,,,,,,,,,,,,,
2001,Sockeye,180,67,nd,nd,,,,,,,,,,,,,,,,,
2001,Sockeye,132,24,nd,nd,,,,,,,,,,,,,,,,,
2001,Sockeye,161,42,nd,nd,,,,,,,,,,,,,,,,,
2001,Sockeye,153,35,nd,nd,,,,,,,,,,,,,,,,,
2001,Sockeye,140,36,nd,nd,,,,,,,,,,,,,,,,,
2001,Sockeye,195,95,nd,nd,,,,,,,,,,,,,,,,,
2001,Sockeye,137,27,nd,nd,,,,,,,,,,,,,,,,,
2001,Sockeye,230,140,nd,nd,,,,,,,,,,,,,,,,,
2001,Chinook,252,207,nd,nd,,,,,,,,,,,,,,,,,
2001,Chinook,272,256,nd,nd,,,,,,,,,,,,,,,,,
2001,Chinook,234,174,nd,nd,,,,,,,,,,,,,,,,,
2001,Chinook,259,229,nd,nd,,,,,,,,,,,,,,,,,
2001,Chum,532,1930,nd,nd,,,,,,,,,,,,,,,,,
2001,Chum,597,2713,nd,nd,,,,,,,,,,,,,,,,,
2001,Chum,641,3094,nd,nd,,,,,,,,,,,,,,,,,
2001,Chum,688,4296,nd,nd,,,,,,,,,,,,,,,,,
2001,Chum,106,10,10,nd,,,,,,,,,,,,,,,,,
2001,Chum,114,12,12,nd,,,,,,,,,,,,,,,,,
2001,Chum,122,18,17,121,,,,,,,,,,,,,,,,,
2001,Chum,116,14,14,nd,,,,,,,,,,,,,,,,,
2001,Chum,116,15,15,116,,,,,,,,,,,,,,,,,
2001,Chum,123,15,15,118,,,,,,,,,,,,,,,,,
2001,Chum,132,21,21,128,,,,,,,,,,,,,,,,,
2001,Chum,162,42,42,161,,,,,,,,,,,,,,,,,
2001,Chum,137,23,24,133,,,,,,,,,,,,,,,,,
2001,Chum,115,14,13,113,,,,,,,,,,,,,,,,,
2001,Coho,656,3560,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,135,28,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,172,64,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,140,33,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,174,60,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,157,47,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,181,71,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,178,71,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,172,56,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,273,249,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,249,198,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,256,202,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,172,62,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,190,84,nd,nd,,,,,,,,,,,,,,,,,
2001,Pink,499,1384,nd,nd,,,,,,,,,,,,,,,,,
2001,Pink,482,1240,nd,nd,,,,,,,,,,,,,,,,,
2001,Pink,470,1025,nd,nd,,,,,,,,,,,,,,,,,
2001,Pink,500,1383,nd,nd,,,,,,,,,,,,,,,,,
2001,Pink,493,1373,nd,nd,,,,,,,,,,,,,,,,,
2001,Pink,485,1285,nd,nd,,,,,,,,,,,,,,,,,
2001,Pink,491,1251,nd,nd,,,,,,,,,,,,,,,,,
2001,Pink,505,1327,nd,nd,,,,,,,,,,,,,,,,,
2001,Pink,522,1679,nd,nd,,,,,,,,,,,,,,,,,
2001,Pink,465,1122,nd,nd,,,,,,,,,,,,,,,,,
2001,Pink,124,16,16,119,,,,,,,,,,,,,,,,,
2001,Pink,96,9,8,93,,,,,,,,,,,,,,,,,
2001,Pink,132,22,22,125,,,,,,,,,,,,,,,,,
2001,Pink,120,16,16,115,,,,,,,,,,,,,,,,,
2001,Pink,132,22,22,126,,,,,,,,,,,,,,,,,
2001,Pink,120,19,18,118,,,,,,,,,,,,,,,,,
2001,Pink,112,12,12,109,,,,,,,,,,,,,,,,,
2001,Pink,122,16,16,119,,,,,,,,,,,,,,,,,
2001,Sockeye,579,2255,nd,nd,,,,,,,,,,,,,,,,,
2001,Sockeye,628,2992,nd,nd,,,,,,,,,,,,,,,,,
2001,Sockeye,177,58,nd,nd,,,,,,,,,,,,,,,,,
2001,Sockeye,189,68,nd,nd,,,,,,,,,,,,,,,,,
2001,Sockeye,175,55,nd,nd,,,,,,,,,,,,,,,,,
2001,Sockeye,172,46,nd,nd,,,,,,,,,,,,,,,,,
2001,Sockeye,171,52,nd,nd,,,,,,,,,,,,,,,,,
2001,Sockeye,160,42,nd,nd,,,,,,,,,,,,,,,,,
2001,Sockeye,183,64,nd,nd,,,,,,,,,,,,,,,,,
2001,Sockeye,173,54,nd,nd,,,,,,,,,,,,,,,,,
2001,Sockeye,188,67,nd,nd,,,,,,,,,,,,,,,,,
2001,Sockeye,183,66,nd,nd,,,,,,,,,,,,,,,,,
2001,Chum,121,16,16,115,,,,,,,,,,,,,,,,,
2001,Chum,111,13,13,109,,,,,,,,,,,,,,,,,
2001,Chum,122,16,16,121,,,,,,,,,,,,,,,,,
2001,Chum,116,13,13,108,,,,,,,,,,,,,,,,,
2001,Chum,141,23,24,139,,,,,,,,,,,,,,,,,
2001,Chum,116,14,14,116,,,,,,,,,,,,,,,,,
2001,Chum,124,21,20,124,,,,,,,,,,,,,,,,,
2001,Chum,121,17,18,117,,,,,,,,,,,,,,,,,
2001,Chum,111,13,13,109,,,,,,,,,,,,,,,,,
2001,Chum,122,16,15,117,,,,,,,,,,,,,,,,,
2001,Chum,127,21,20,125,,,,,,,,,,,,,,,,,
2001,Chum,130,19,19,125,,,,,,,,,,,,,,,,,
2001,Chum,123,17,16,120,,,,,,,,,,,,,,,,,
2001,Chum,120,14,15,115,,,,,,,,,,,,,,,,,
2001,Chum,105,10,10,104,,,,,,,,,,,,,,,,,
2001,Chum,121,17,17,119,,,,,,,,,,,,,,,,,
2001,Chum,116,14,15,114,,,,,,,,,,,,,,,,,
2001,Coho,154,38,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,153,41,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,148,39,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,167,53,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,153,39,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,179,67,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,187,82,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,209,109,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,183,67,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,208,96,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,152,41,nd,nd,,,,,,,,,,,,,,,,,
2001,Pink,516,1735,nd,nd,,,,,,,,,,,,,,,,,
2001,Pink,569,2068,nd,nd,,,,,,,,,,,,,,,,,
2001,Pink,492,1351,nd,nd,,,,,,,,,,,,,,,,,
2001,Pink,429,923,nd,nd,,,,,,,,,,,,,,,,,
2001,Pink,492,1370,nd,nd,,,,,,,,,,,,,,,,,
2001,Pink,490,1377,nd,nd,,,,,,,,,,,,,,,,,
2001,Pink,560,2047,nd,nd,,,,,,,,,,,,,,,,,
2001,Pink,477,1217,nd,nd,,,,,,,,,,,,,,,,,
2001,Pink,453,1038,nd,nd,,,,,,,,,,,,,,,,,
2001,Pink,595,2760,nd,nd,,,,,,,,,,,,,,,,,
2001,Pink,127,18,17,127,,,,,,,,,,,,,,,,,
2001,Sockeye,497,1516,nd,nd,,,,,,,,,,,,,,,,,
2001,Sockeye,634,3368,nd,nd,,,,,,,,,,,,,,,,,
2001,Sockeye,645,3230,nd,nd,,,,,,,,,,,,,,,,,
2001,Sockeye,181,65,nd,nd,,,,,,,,,,,,,,,,,
2001,Chinook,755,6000,0,0,,,,,,,,,,,,,,,,,
2001,Chum,647,3322,nd,nd,,,,,,,,,,,,,,,,,
2001,Chum,691,4076,nd,nd,,,,,,,,,,,,,,,,,
2001,Chum,589,2426,nd,nd,,,,,,,,,,,,,,,,,
2001,Chum,670,3550,nd,nd,,,,,,,,,,,,,,,,,
2001,Chum,698,4038,nd,nd,,,,,,,,,,,,,,,,,
2001,Chum,628,2759,nd,nd,,,,,,,,,,,,,,,,,
2001,Chum,107,9,11,104,,,,,,,,,,,,,,,,,
2001,Chum,144,29,30,139,,,,,,,,,,,,,,,,,
2001,Chum,141,25,26,136,,,,,,,,,,,,,,,,,
2001,Chum,190,73,72,182,,,,,,,,,,,,,,,,,
2001,Chum,150,28,30,146,,,,,,,,,,,,,,,,,
2001,Chum,133,20,20,127,,,,,,,,,,,,,,,,,
2001,Chum,112,13,13,110,,,,,,,,,,,,,,,,,
2001,Chum,121,16,17,117,,,,,,,,,,,,,,,,,
2001,Chum,98,7,8,95,,,,,,,,,,,,,,,,,
2001,Chum,133,19,21,127,,,,,,,,,,,,,,,,,
2001,Chum,122,14,15,116,,,,,,,,,,,,,,,,,
2001,Chum,106,9,10,102,,,,,,,,,,,,,,,,,
2001,Coho,196,80,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,168,50,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,178,65,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,147,33,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,167,50,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,153,40,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,152,79,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,180,61,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,197,88,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,164,56,nd,nd,,,,,,,,,,,,,,,,,
2001,Pink,540,1727,nd,nd,,,,,,,,,,,,,,,,,
2001,Pink,523,1688,nd,nd,,,,,,,,,,,,,,,,,
2001,Pink,434,875,nd,nd,,,,,,,,,,,,,,,,,
2001,Pink,510,1379,nd,nd,,,,,,,,,,,,,,,,,
2001,Pink,544,1878,nd,nd,,,,,,,,,,,,,,,,,
2001,Pink,553,2165,nd,nd,,,,,,,,,,,,,,,,,
2001,Pink,550,1947,nd,nd,,,,,,,,,,,,,,,,,
2001,Pink,107,10,10,104,,,,,,,,,,,,,,,,,
2001,Pink,95,7,8,89,,,,,,,,,,,,,,,,,
2001,Pink,93,6,6,89,,,,,,,,,,,,,,,,,
2001,Pink,105,9,10,100,,,,,,,,,,,,,,,,,
2001,Pink,108,12,12,103,,,,,,,,,,,,,,,,,
2001,Pink,111,12,13,110,,,,,,,,,,,,,,,,,
2001,Pink,117,13,13,114,,,,,,,,,,,,,,,,,
2001,Pink,120,15,15,115,,,,,,,,,,,,,,,,,
2001,Pink,107,11,10,103,,,,,,,,,,,,,,,,,
2001,Pink,111,11,11,107,,,,,,,,,,,,,,,,,
2001,Pink,122,16,16,120,,,,,,,,,,,,,,,,,
2001,Pink,123,16,15,115,,,,,,,,,,,,,,,,,
2001,Pink,100,6,8,97,,,,,,,,,,,,,,,,,
2001,Pink,103,9,9,98,,,,,,,,,,,,,,,,,
2001,Pink,107,10,10,103,,,,,,,,,,,,,,,,,
2001,Sockeye,150,32,nd,nd,,,,,,,,,,,,,,,,,
2001,Chinook,250,188,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,677,3954,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,678,4470,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,158,48,nd,nd,,,,,,,,,,,,,,,,,
2001,Chinook,245,198,nd,nd,,,,,,,,,,,,,,,,,
2001,Chinook,365,665,nd,nd,,,,,,,,,,,,,,,,,
2001,Chinook,346,639,nd,nd,,,,,,,,,,,,,,,,,
2001,Chinook,594,3014,nd,nd,,,,,,,,,,,,,,,,,
2001,Chum,577,2316,nd,nd,,,,,,,,,,,,,,,,,
2001,Chum,352,503,nd,nd,,,,,,,,,,,,,,,,,
2001,Chum,404,733,nd,nd,,,,,,,,,,,,,,,,,
2001,Chum,392,670,nd,nd,,,,,,,,,,,,,,,,,
2001,Chum,412,819,nd,nd,,,,,,,,,,,,,,,,,
2001,Chum,352,500,nd,nd,,,,,,,,,,,,,,,,,
2001,Chum,408,757,nd,nd,,,,,,,,,,,,,,,,,
2001,Chum,404,697,nd,nd,,,,,,,,,,,,,,,,,
2001,Chum,408,780,nd,nd,,,,,,,,,,,,,,,,,
2001,Chum,115,14,13,113,,,,,,,,,,,,,,,,,
2001,Chum,120,11,15,116,,,,,,,,,,,,,,,,,
2001,Chum,126,16,18,125,,,,,,,,,,,,,,,,,
2001,Chum,130,17,19,126,,,,,,,,,,,,,,,,,
2001,Chum,174,56,57,170,,,,,,,,,,,,,,,,,
2001,Coho,516,1984,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,708,5272,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,578,2152,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,228,148,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,258,198,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,265,180,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,180,59,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,220,130,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,215,98,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,197,84,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,185,71,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,195,90,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,225,131,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,168,51,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,111,14,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,193,78,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,180,70,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,187,73,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,268,205,nd,nd,,,,,,,,,,,,,,,,,
2001,Pink,578,2136,nd,nd,,,,,,,,,,,,,,,,,
2001,Pink,520,1499,nd,nd,,,,,,,,,,,,,,,,,
2001,Pink,520,1581,nd,nd,,,,,,,,,,,,,,,,,
2001,Pink,537,1915,nd,nd,,,,,,,,,,,,,,,,,
2001,Pink,103,7,9,100,,,,,,,,,,,,,,,,,
2001,Pink,108,11,11,104,,,,,,,,,,,,,,,,,
2001,Pink,106,9,10,104,,,,,,,,,,,,,,,,,
2001,Pink,134,18,19,130,,,,,,,,,,,,,,,,,
2001,Pink,155,31,33,154,,,,,,,,,,,,,,,,,
2001,Sockeye,648,2957,nd,nd,,,,,,,,,,,,,,,,,
2001,Chinook,407,876,nd,nd,,,,,,,,,,,,,,,,,
2001,Chinook,265,236,nd,nd,,,,,,,,,,,,,,,,,
2001,Chum,684,3310,nd,nd,,,,,,,,,,,,,,,,,
2001,Chum,543,1856,nd,nd,,,,,,,,,,,,,,,,,
2001,Chum,421,816,nd,nd,,,,,,,,,,,,,,,,,
2001,Chum,127,20,18,114,,,,,,,,,,,,,,,,,
2001,Chum,146,30,27,138,,,,,,,,,,,,,,,,,
2001,Chum,129,20,20,126,,,,,,,,,,,,,,,,,
2001,Chum,135,20,21,132,,,,,,,,,,,,,,,,,
2001,Chum,133,22,20,123,,,,,,,,,,,,,,,,,
2001,Chum,105,13,9,102,,,,,,,,,,,,,,,,,
2001,Chum,116,16,13,113,,,,,,,,,,,,,,,,,
2001,Chum,135,23,21,126,,,,,,,,,,,,,,,,,
2001,Chum,129,22,19,124,,,,,,,,,,,,,,,,,
2001,Coho,265,215,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,288,280,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,196,85,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,191,81,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,225,121,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,178,61,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,238,138,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,207,106,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,210,109,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,207,96,nd,nd,,,,,,,,,,,,,,,,,
2001,Pink,502,1300,nd,nd,,,,,,,,,,,,,,,,,
2001,Pink,548,1755,nd,nd,,,,,,,,,,,,,,,,,
2001,Pink,112,13,11,108,,,,,,,,,,,,,,,,,
2001,Pink,94,5,7,89,,,,,,,,,,,,,,,,,
2001,Pink,112,13,12,110,,,,,,,,,,,,,,,,,
2001,Pink,127,22,17,124,,,,,,,,,,,,,,,,,
2001,Pink,107,11,9,105,,,,,,,,,,,,,,,,,
2001,Pink,102,9,8,99,,,,,,,,,,,,,,,,,
2001,Pink,101,5,8,98,,,,,,,,,,,,,,,,,
2001,Sockeye,89,7,nd,nd,,,,,,,,,,,,,,,,,
2001,Sockeye,185,60,nd,nd,,,,,,,,,,,,,,,,,
2001,Sockeye,96,8,nd,nd,,,,,,,,,,,,,,,,,
2001,Chinook,338,512,nd,nd,,,,,,,,,,,,,,,,,
2001,Chinook,369,659,nd,nd,,,,,,,,,,,,,,,,,
2001,Chum,385,666,nd,nd,,,,,,,,,,,,,,,,,
2001,Chum,135,26,24,134,,,,,,,,,,,,,,,,,
2001,Chum,121,21,17,117,,,,,,,,,,,,,,,,,
2001,Chum,115,18,14,109,,,,,,,,,,,,,,,,,
2001,Chum,109,17,13,106,,,,,,,,,,,,,,,,,
2001,Chum,125,22,21,123,,,,,,,,,,,,,,,,,
2001,Chum,137,26,24,132,,,,,,,,,,,,,,,,,
2001,Chum,165,46,45,160,,,,,,,,,,,,,,,,,
2001,Chum,123,22,19,116,,,,,,,,,,,,,,,,,
2001,Chum,152,33,30,141,,,,,,,,,,,,,,,,,
2001,Chum,136,24,22,133,,,,,,,,,,,,,,,,,
2001,Chum,165,47,46,161,,,,,,,,,,,,,,,,,
2001,Chum,139,29,26,136,,,,,,,,,,,,,,,,,
2001,Chum,113,17,14,108,,,,,,,,,,,,,,,,,
2001,Chum,125,20,18,120,,,,,,,,,,,,,,,,,
2001,Chum,129,23,20,125,,,,,,,,,,,,,,,,,
2001,Chum,126,24,20,122,,,,,,,,,,,,,,,,,
2001,Chum,125,20,20,125,,,,,,,,,,,,,,,,,
2001,Chum,115,17,14,113,,,,,,,,,,,,,,,,,
2001,Chum,115,17,15,113,,,,,,,,,,,,,,,,,
2001,Chum,121,22,16,121,,,,,,,,,,,,,,,,,
2001,Chum,105,11,8,103,,,,,,,,,,,,,,,,,
2001,Coho,630,2950,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,185,76,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,269,232,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,171,61,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,178,61,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,155,44,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,177,66,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,189,48,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,236,161,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,252,225,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,198,101,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,202,116,nd,nd,,,,,,,,,,,,,,,,,
2001,Coho,200,108,nd,nd,,,,,,,,,,,,,,,,,
2001,Pink,496,1462,nd,nd,,,,,,,,,,,,,,,,,
2001,Pink,464,1239,nd,nd,,,,,,,,,,,,,,,,,
2001,Pink,470,1175,nd,nd,,,,,,,,,,,,,,,,,
2001,Pink,475,1362,nd,nd,,,,,,,,,,,,,,,,,
2001,Pink,450,1130,nd,nd,,,,,,,,,,,,,,,,,
2001,Pink,109,14,10,104,,,,,,,,,,,,,,,,,
2001,Pink,131,24,21,130,,,,,,,,,,,,,,,,,
2001,Pink,123,17,17,123,,,,,,,,,,,,,,,,,
2001,Pink,103,14,10,100,,,,,,,,,,,,,,,,,
2001,Pink,130,21,21,128,,,,,,,,,,,,,,,,,
2001,Pink,133,24,23,129,,,,,,,,,,,,,,,,,
2001,Pink,104,13,10,104,,,,,,,,,,,,,,,,,
2001,Pink,115,10,14,115,,,,,,,,,,,,,,,,,
2001,Pink,125,19,18,121,,,,,,,,,,,,,,,,,
2001,Pink,104,12,11,100,,,,,,,,,,,,,,,,,
2001,Pink,111,14,13,109,,,,,,,,,,,,,,,,,
2001,Pink,121,22,17,119,,,,,,,,,,,,,,,,,
2001,Pink,104,14,11,100,,,,,,,,,,,,,,,,,
2001,Pink,101,12,9,101,,,,,,,,,,,,,,,,,
2001,Pink,135,22,22,130,,,,,,,,,,,,,,,,,
2001,Pink,118,17,14,115,,,,,,,,,,,,,,,,,
2001,Pink,106,13,11,106,,,,,,,,,,,,,,,,,
2001,Pink,124,20,16,121,,,,,,,,,,,,,,,,,
2001,Pink,120,20,16,118,,,,,,,,,,,,,,,,,
2001,Pink,116,14,13,112,,,,,,,,,,,,,,,,,
2001,Pink,130,20,21,130,,,,,,,,,,,,,,,,,
2001,Pink,125,18,17,123,,,,,,,,,,,,,,,,,
2001,Pink,104,13,9,100,,,,,,,,,,,,,,,,,
2001,Pink,129,23,19,124,,,,,,,,,,,,,,,,,
2001,Pink,103,8,9,102,,,,,,,,,,,,,,,,,
2001,Pink,104,16,11,104,,,,,,,,,,,,,,,,,
2001,Pink,122,21,18,124,,,,,,,,,,,,,,,,,
2001,Pink,117,17,15,110,,,,,,,,,,,,,,,,,
